site_id,site_name,operator,year,metric,value,unit,source_url,source_table,note
meta_altoona,Meta Altoona (IA),Meta,2016,water_m3,87000,m3,https://sustainability.atmeta.com/wp-content/uploads/2021/06/2020_FB_Sustainability-Data.pdf,Facebook Sustainability Data 2020 - Water Withdrawal by Facility (cubic meters),"Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_altoona,Meta Altoona (IA),Meta,2017,water_m3,106000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_altoona,Meta Altoona (IA),Meta,2018,water_m3,139000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_altoona,Meta Altoona (IA),Meta,2019,water_m3,145000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_altoona,Meta Altoona (IA),Meta,2020,water_m3,151000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_altoona,Meta Altoona (IA),Meta,2021,water_m3,140231,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta."
meta_altoona,Meta Altoona (IA),Meta,2022,water_m3,199378,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta."
meta_altoona,Meta Altoona (IA),Meta,2023,water_m3,173000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
meta_altoona,Meta Altoona (IA),Meta,2024,water_m3,242000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
meta_clonee,Meta Clonee (Ireland),Meta,2016,electricity_mwh,1000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2021/06/2020_FB_Sustainability-Data.pdf,Facebook Sustainability Data 2020 - Electricity Use (MWh),"Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures. First (partial) year of operation."
meta_clonee,Meta Clonee (Ireland),Meta,2017,electricity_mwh,1000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 2.1 Electricity - Electricity consumption by facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_clonee,Meta Clonee (Ireland),Meta,2018,electricity_mwh,200000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 2.1 Electricity - Electricity consumption by facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_clonee,Meta Clonee (Ireland),Meta,2019,electricity_mwh,382000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 2.1 Electricity - Electricity consumption by facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_clonee,Meta Clonee (Ireland),Meta,2020,electricity_mwh,487000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_clonee,Meta Clonee (Ireland),Meta,2021,electricity_mwh,634648,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_clonee,Meta Clonee (Ireland),Meta,2022,electricity_mwh,668290,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_clonee,Meta Clonee (Ireland),Meta,2023,electricity_mwh,953837,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_clonee,Meta Clonee (Ireland),Meta,2024,electricity_mwh,1076961,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_clonee,Meta Clonee (Ireland),Meta,2017,water_m3,10000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_clonee,Meta Clonee (Ireland),Meta,2018,water_m3,188000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_clonee,Meta Clonee (Ireland),Meta,2019,water_m3,395000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_clonee,Meta Clonee (Ireland),Meta,2020,water_m3,615000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_clonee,Meta Clonee (Ireland),Meta,2021,water_m3,927914,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta."
meta_clonee,Meta Clonee (Ireland),Meta,2022,water_m3,838654,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta."
meta_clonee,Meta Clonee (Ireland),Meta,2023,water_m3,659000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
meta_clonee,Meta Clonee (Ireland),Meta,2024,water_m3,571000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
meta_forest_city,Meta Forest City (NC),Meta,2011,electricity_mwh,6000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/04/2016-Facebook-Sustainability-Data-Disclosure.pdf,Facebook Sustainability Data 2016 - Electricity Use (MWh),"Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures. First (partial) year of operation."
meta_forest_city,Meta Forest City (NC),Meta,2012,electricity_mwh,98000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/04/2016-Facebook-Sustainability-Data-Disclosure.pdf,Facebook Sustainability Data 2016 - Electricity Use (MWh),"Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_forest_city,Meta Forest City (NC),Meta,2013,electricity_mwh,225000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/04/2016-Facebook-Sustainability-Data-Disclosure.pdf,Facebook Sustainability Data 2016 - Electricity Use (MWh),"Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_forest_city,Meta Forest City (NC),Meta,2014,electricity_mwh,322000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/04/2016-Facebook-Sustainability-Data-Disclosure.pdf,Facebook Sustainability Data 2016 - Electricity Use (MWh),"Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_forest_city,Meta Forest City (NC),Meta,2015,electricity_mwh,310000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/04/2016-Facebook-Sustainability-Data-Disclosure.pdf,Facebook Sustainability Data 2016 - Electricity Use (MWh),"Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_forest_city,Meta Forest City (NC),Meta,2016,electricity_mwh,339000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2021/06/2020_FB_Sustainability-Data.pdf,Facebook Sustainability Data 2020 - Electricity Use (MWh),"Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_forest_city,Meta Forest City (NC),Meta,2017,electricity_mwh,433000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 2.1 Electricity - Electricity consumption by facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_forest_city,Meta Forest City (NC),Meta,2018,electricity_mwh,547000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 2.1 Electricity - Electricity consumption by facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_forest_city,Meta Forest City (NC),Meta,2019,electricity_mwh,614000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 2.1 Electricity - Electricity consumption by facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_forest_city,Meta Forest City (NC),Meta,2020,electricity_mwh,595000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_forest_city,Meta Forest City (NC),Meta,2021,electricity_mwh,580842,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_forest_city,Meta Forest City (NC),Meta,2022,electricity_mwh,492786,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_forest_city,Meta Forest City (NC),Meta,2023,electricity_mwh,507068,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_forest_city,Meta Forest City (NC),Meta,2024,electricity_mwh,535555,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_forest_city,Meta Forest City (NC),Meta,2014,water_m3,117348,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/04/2016-Facebook-Sustainability-Data-Disclosure.pdf,Facebook Sustainability Data 2016 - Water Use (gallons),"Water withdrawal (not consumption) at the data center site, per Meta. Reported in US gallons; converted at 3.78541 L/gal."
meta_forest_city,Meta Forest City (NC),Meta,2015,water_m3,125676,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/04/2016-Facebook-Sustainability-Data-Disclosure.pdf,Facebook Sustainability Data 2016 - Water Use (gallons),"Water withdrawal (not consumption) at the data center site, per Meta. Reported in US gallons; converted at 3.78541 L/gal."
meta_forest_city,Meta Forest City (NC),Meta,2016,water_m3,123000,m3,https://sustainability.atmeta.com/wp-content/uploads/2021/06/2020_FB_Sustainability-Data.pdf,Facebook Sustainability Data 2020 - Water Withdrawal by Facility (cubic meters),"Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_forest_city,Meta Forest City (NC),Meta,2017,water_m3,129000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_forest_city,Meta Forest City (NC),Meta,2018,water_m3,99000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_forest_city,Meta Forest City (NC),Meta,2019,water_m3,85000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_forest_city,Meta Forest City (NC),Meta,2020,water_m3,68000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_forest_city,Meta Forest City (NC),Meta,2021,water_m3,64053,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta."
meta_forest_city,Meta Forest City (NC),Meta,2022,water_m3,62853,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta."
meta_forest_city,Meta Forest City (NC),Meta,2023,water_m3,55000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
meta_forest_city,Meta Forest City (NC),Meta,2024,water_m3,16000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
meta_fort_worth,Meta Fort Worth (TX),Meta,2015,electricity_mwh,100,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/04/2016-Facebook-Sustainability-Data-Disclosure.pdf,Facebook Sustainability Data 2016 - Electricity Use (MWh),"Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures. First (partial) year of operation."
meta_fort_worth,Meta Fort Worth (TX),Meta,2016,electricity_mwh,16000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2021/06/2020_FB_Sustainability-Data.pdf,Facebook Sustainability Data 2020 - Electricity Use (MWh),"Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_fort_worth,Meta Fort Worth (TX),Meta,2017,electricity_mwh,189000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 2.1 Electricity - Electricity consumption by facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_fort_worth,Meta Fort Worth (TX),Meta,2018,electricity_mwh,461000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 2.1 Electricity - Electricity consumption by facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_fort_worth,Meta Fort Worth (TX),Meta,2019,electricity_mwh,695000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 2.1 Electricity - Electricity consumption by facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_fort_worth,Meta Fort Worth (TX),Meta,2020,electricity_mwh,941000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_fort_worth,Meta Fort Worth (TX),Meta,2021,electricity_mwh,1014447,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_fort_worth,Meta Fort Worth (TX),Meta,2022,electricity_mwh,959419,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_fort_worth,Meta Fort Worth (TX),Meta,2023,electricity_mwh,1029570,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_fort_worth,Meta Fort Worth (TX),Meta,2024,electricity_mwh,1109004,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_fort_worth,Meta Fort Worth (TX),Meta,2016,water_m3,14000,m3,https://sustainability.atmeta.com/wp-content/uploads/2021/06/2020_FB_Sustainability-Data.pdf,Facebook Sustainability Data 2020 - Water Withdrawal by Facility (cubic meters),"Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_fort_worth,Meta Fort Worth (TX),Meta,2017,water_m3,98000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_fort_worth,Meta Fort Worth (TX),Meta,2018,water_m3,269000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_fort_worth,Meta Fort Worth (TX),Meta,2019,water_m3,322000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_fort_worth,Meta Fort Worth (TX),Meta,2020,water_m3,300000,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta. Rounded to nearest 1,000 m3 in the source."
meta_fort_worth,Meta Fort Worth (TX),Meta,2021,water_m3,253520,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta."
meta_fort_worth,Meta Fort Worth (TX),Meta,2022,water_m3,346115,m3,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 3.1 Water withdrawal by facility (in cubic meters)","Water withdrawal (not consumption) at the data center site, per Meta."
meta_fort_worth,Meta Fort Worth (TX),Meta,2023,water_m3,404000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
meta_fort_worth,Meta Fort Worth (TX),Meta,2024,water_m3,311000,m3,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 3.1 Water Withdrawal by Facility (in megaliters)","Water withdrawal (not consumption) at the data center site, per Meta. Reported in megaliters (1 ML = 1,000 m3), integer-rounded by Meta."
meta_odense,Meta Odense (Denmark),Meta,2018,electricity_mwh,4000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 2.1 Electricity - Electricity consumption by facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures. First (partial) year of operation."
meta_odense,Meta Odense (Denmark),Meta,2019,electricity_mwh,128000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2023/07/Meta-2023-Environmental-Data-Index.pdf,"2023 Environmental Data Index, 2.1 Electricity - Electricity consumption by facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_odense,Meta Odense (Denmark),Meta,2020,electricity_mwh,343000,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year. Values pre-2021 are rounded to the nearest 1,000 MWh in Meta's disclosures."
meta_odense,Meta Odense (Denmark),Meta,2021,electricity_mwh,500863,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_odense,Meta Odense (Denmark),Meta,2022,electricity_mwh,517718,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
meta_odense,Meta Odense (Denmark),Meta,2023,electricity_mwh,518005,MWh,https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,"2025 Environmental Data Index, 2.1 Electricity - Electricity Consumption by Facility (in MWh)","Facility-level metered electricity as reported by Meta (owned data centers reported by site). Whole campus, all buildings online that year."
