site_id,site_name,operator,year,water_withdrawn_ML,water_consumed_ML,wue_l_per_kwh,wue_scope,pue,pue_scope,energy_gwh_estimate,method,source_url,source_table,note
epoch_google_lancaster,Google Lancaster OH,Google,2025,1162.5,514.1,1.024,fleet_implied_consumption_basis,1.04,site,522.3,consumption/implied_fleet_WUE*PUE,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","PUE row 'Central Ohio (Lancaster), Ohio'. Implied fleet WUE = Google DC water consumption (136 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 60 MW average facility load."
google_leesburg,"Google Leesburg, VA",Google,2025,901.3,721.9,1.024,fleet_implied_consumption_basis,1.09,fleet,768.7,consumption/implied_fleet_WUE*PUE,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","Implied fleet WUE = Google DC water consumption (191 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 88 MW average facility load."
google_lenoir,"Google Lenoir, NC",Google,2025,1432.0,1303.3,1.024,fleet_implied_consumption_basis,1.1,site,1400.5,consumption/implied_fleet_WUE*PUE,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","Implied fleet WUE = Google DC water consumption (344 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 160 MW average facility load."
epoch_google_columbus,Google Columbus (Lockbourne) OH,Google,2025,1744.3,1360.9,1.024,fleet_implied_consumption_basis,1.06,site,1409.2,consumption/implied_fleet_WUE*PUE,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","Water row is 'Lockbourne, OH'; PUE row is 'Columbus, Ohio' (same Rickenbacker-area campus). Implied fleet WUE = Google DC water consumption (360 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 161 MW average facility load."
epoch_google_pryor_north,Google Pryor Creek / Mayes County OK (whole campus),Google,2025,5287.1,4093.5,1.024,fleet_implied_consumption_basis,1.12,site,4478.8,consumption/implied_fleet_WUE*PUE,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","Whole Mayes County (Pryor) campus; inventory site is the North portion only. Implied fleet WUE = Google DC water consumption (1081 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 511 MW average facility load."
epoch_google_mesa,Google Mesa AZ,Google,2025,73.4,36.7,1.024,fleet_implied_consumption_basis,1.09,fleet,,invalid_air_cooled,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","Google states Mesa uses air cooling (2025 report, water stewardship section); withdrawal 19.4 MG is domestic/other use. Air-cooled: water use is not a cooling proxy; no estimate."
google_middenmeer,"Google Middenmeer, Netherlands",Google,2025,51.5,35.2,1.024,fleet_implied_consumption_basis,1.09,fleet,37.5,consumption/implied_fleet_WUE*PUE,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","Implied fleet WUE = Google DC water consumption (9 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 4 MW average facility load."
epoch_google_midlothian,Google Midlothian TX,Google,2025,997.8,833.5,1.024,fleet_implied_consumption_basis,1.1,site,895.7,consumption/implied_fleet_WUE*PUE,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","Implied fleet WUE = Google DC water consumption (220 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 102 MW average facility load."
google_montgomery_county,"Google Montgomery County, TN",Google,2025,1890.8,1607.7,1.024,fleet_implied_consumption_basis,1.09,site,1711.9,consumption/implied_fleet_WUE*PUE,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","Implied fleet WUE = Google DC water consumption (425 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 195 MW average facility load."
google_montreal,"Google Montreal, Canada",Google,2025,1.1,0.4,1.024,fleet_implied_consumption_basis,1.09,fleet,,invalid_air_cooled,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)",Air-cooled: water use is not a cooling proxy; no estimate.
epoch_google_new_albany,Google New Albany OH,Google,2025,3816.1,3163.5,1.024,fleet_implied_consumption_basis,1.06,site,3275.8,consumption/implied_fleet_WUE*PUE,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","Implied fleet WUE = Google DC water consumption (836 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 374 MW average facility load."
epoch_google_fort_wayne,Google Fort Wayne (New Haven) IN,Google,2025,235.5,143.1,1.024,fleet_implied_consumption_basis,1.09,fleet,152.4,consumption/implied_fleet_WUE*PUE,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","Probable match to the inventory's Fort Wayne site (Google's Fort Wayne campus is in New Haven, Allen County); verify. Implied fleet WUE = Google DC water consumption (38 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 17 MW average facility load."
epoch_google_omaha,Google Omaha NE,Google,2025,915.3,696.1,1.024,fleet_implied_consumption_basis,1.05,site,714.1,consumption/implied_fleet_WUE*PUE,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","Implied fleet WUE = Google DC water consumption (184 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 82 MW average facility load."
epoch_google_papillion,Google Papillion NE,Google,2025,2565.8,2075.2,1.024,fleet_implied_consumption_basis,1.09,site,2209.7,consumption/implied_fleet_WUE*PUE,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","Implied fleet WUE = Google DC water consumption (548 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 252 MW average facility load."
google_pflugerville,"Google Pflugerville, TX",Google,2025,1.5,0.4,1.024,fleet_implied_consumption_basis,1.09,fleet,,invalid_air_cooled,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)",Air-cooled: water use is not a cooling proxy; no estimate.
google_phoenix,"Google Phoenix, AZ",Google,2025,1.9,0.4,1.024,fleet_implied_consumption_basis,1.09,fleet,,invalid_air_cooled,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)",Air-cooled: water use is not a cooling proxy; no estimate.
google_quilicura,"Google Quilicura, Chile",Google,2025,1053.1,541.3,1.024,fleet_implied_consumption_basis,1.08,site,571.1,consumption/implied_fleet_WUE*PUE,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","Implied fleet WUE = Google DC water consumption (143 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 65 MW average facility load."
epoch_google_red_oak,Google Red Oak TX,Google,2025,253.6,190.8,1.024,fleet_implied_consumption_basis,1.09,fleet,203.2,consumption/implied_fleet_WUE*PUE,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","Implied fleet WUE = Google DC water consumption (50 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 23 MW average facility load."
google_san_bernardo,"Google San Bernardo, Chile",Google,2025,3.4,0.4,1.024,fleet_implied_consumption_basis,1.09,fleet,,invalid_air_cooled,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)",Air-cooled: water use is not a cooling proxy; no estimate.
google_st_ghislain,"Google St. Ghislain, Belgium",Google,2025,2704.3,1706.5,1.024,fleet_implied_consumption_basis,1.08,site,1800.4,consumption/implied_fleet_WUE*PUE,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","Implied fleet WUE = Google DC water consumption (451 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 206 MW average facility load."
google_sterling,"Google Sterling, VA",Google,2025,978.1,756.3,1.024,fleet_implied_consumption_basis,1.09,fleet,805.3,consumption/implied_fleet_WUE*PUE,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","Implied fleet WUE = Google DC water consumption (200 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 92 MW average facility load."
epoch_google_storey_county,Google Storey County NV,Google,2025,252.5,25.4,1.024,fleet_implied_consumption_basis,1.14,site,,invalid_air_cooled,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)",Air-cooled facility (report endnote). Air-cooled: water use is not a cooling proxy; no estimate.
google_sydney,"Google Sydney, Australia",Google,2025,5.3,0.8,1.024,fleet_implied_consumption_basis,1.09,fleet,,invalid_air_cooled,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)",Air-cooled: water use is not a cooling proxy; no estimate.
epoch_google_the_dalles,Google The Dalles OR (both campuses),Google,2025,2476.8,1775.4,1.024,fleet_implied_consumption_basis,1.08,site_mean_of_2_facilities,1873.1,consumption/implied_fleet_WUE*PUE,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","One water row for both The Dalles campuses; PUE = mean of the two facilities. Implied fleet WUE = Google DC water consumption (469 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 214 MW average facility load."
google_wilmer,"Google Wilmer, TX",Google,2025,9.8,1.1,1.024,fleet_implied_consumption_basis,1.09,fleet,,invalid_air_cooled,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)",Air-cooled: water use is not a cooling proxy; no estimate.
google_winschoten,"Google Winschoten, Netherlands",Google,2025,0.4,0.2,1.024,fleet_implied_consumption_basis,1.09,fleet,0.2,low_confidence_negligible_water,https://sustainability.google/files/google-2026-environmental-report.pdf,"2026 Environmental Report, Appendix > Environmental data, 'Water use by data center location' 2025 table (p. 97) and 'Data center energy efficiency (PUE)' table (p. 95)","Implied fleet WUE = Google DC water consumption (0 of 10523 MG fleet) / (DC electricity 42,415,800 MWh / fleet PUE 1.09); Google publishes no WUE. Estimate = 0 MW average facility load."
meta_altoona,Meta Altoona (IA),Meta,2020,151,,0.3,fleet_stated_withdrawal_basis,1.1,fleet,553.7,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 980.0 GWh (980,000 MWh). ratio estimate/actual = 0.56 (stated WUE) / 0.40 (implied fleet WUE 0.427); site WUE = 0.169 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_altoona,Meta Altoona (IA),Meta,2021,140,,0.26,fleet_stated_withdrawal_basis,1.09,fleet,586.9,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 950.7 GWh (950,705 MWh). ratio estimate/actual = 0.62 (stated WUE) / 0.42 (implied fleet WUE 0.382); site WUE = 0.161 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_altoona,Meta Altoona (IA),Meta,2022,199,,0.2,fleet_stated_withdrawal_basis,1.08,fleet,1074.6,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 1,043.6 GWh (1,043,606 MWh). ratio estimate/actual = 1.03 (stated WUE) / 0.66 (implied fleet WUE 0.313); site WUE = 0.206 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_altoona,Meta Altoona (IA),Meta,2023,173,,0.18,fleet_stated_withdrawal_basis,1.08,fleet,1038.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 1,243.3 GWh (1,243,306 MWh). ratio estimate/actual = 0.83 (stated WUE) / 0.63 (implied fleet WUE 0.240); site WUE = 0.150 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_altoona,Meta Altoona (IA),Meta,2024,242,,0.19,fleet_stated_withdrawal_basis,1.08,fleet,1375.6,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 1,585.4 GWh (1,585,392 MWh). ratio estimate/actual = 0.87 (stated WUE) / 0.70 (implied fleet WUE 0.236); site WUE = 0.165 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_clonee,Meta Clonee (Ireland),Meta,2020,615,,0.3,fleet_stated_withdrawal_basis,1.1,fleet,2255.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 487.0 GWh (487,000 MWh). ratio estimate/actual = 4.63 (stated WUE) / 3.26 (implied fleet WUE 0.427); site WUE = 1.389 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_clonee,Meta Clonee (Ireland),Meta,2021,928,,0.26,fleet_stated_withdrawal_basis,1.09,fleet,3890.5,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 634.6 GWh (634,648 MWh). ratio estimate/actual = 6.13 (stated WUE) / 4.17 (implied fleet WUE 0.382); site WUE = 1.594 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_clonee,Meta Clonee (Ireland),Meta,2022,839,,0.2,fleet_stated_withdrawal_basis,1.08,fleet,4530.6,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 668.3 GWh (668,290 MWh). ratio estimate/actual = 6.78 (stated WUE) / 4.33 (implied fleet WUE 0.313); site WUE = 1.356 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_clonee,Meta Clonee (Ireland),Meta,2023,659,,0.18,fleet_stated_withdrawal_basis,1.08,fleet,3954.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 953.8 GWh (953,837 MWh). ratio estimate/actual = 4.15 (stated WUE) / 3.11 (implied fleet WUE 0.240); site WUE = 0.746 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_clonee,Meta Clonee (Ireland),Meta,2024,571,,0.19,fleet_stated_withdrawal_basis,1.08,fleet,3245.7,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 1,077.0 GWh (1,076,961 MWh). ratio estimate/actual = 3.01 (stated WUE) / 2.42 (implied fleet WUE 0.236); site WUE = 0.573 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_dekalb,Meta DeKalb (IL),Meta,2021,0,,0.26,fleet_stated_withdrawal_basis,1.09,fleet,0.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 4.7 GWh (4,724 MWh). ratio estimate/actual = 0.00 (stated WUE) / 0.00 (implied fleet WUE 0.382); site WUE = 0.000 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_dekalb,Meta DeKalb (IL),Meta,2022,30,,0.2,fleet_stated_withdrawal_basis,1.08,fleet,162.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 16.9 GWh (16,934 MWh). ratio estimate/actual = 9.57 (stated WUE) / 6.11 (implied fleet WUE 0.313); site WUE = 1.913 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_dekalb,Meta DeKalb (IL),Meta,2023,55,,0.18,fleet_stated_withdrawal_basis,1.08,fleet,330.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 139.0 GWh (138,965 MWh). ratio estimate/actual = 2.37 (stated WUE) / 1.78 (implied fleet WUE 0.240); site WUE = 0.427 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_dekalb,Meta DeKalb (IL),Meta,2024,105,,0.19,fleet_stated_withdrawal_basis,1.08,fleet,596.8,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 372.3 GWh (372,339 MWh). ratio estimate/actual = 1.60 (stated WUE) / 1.29 (implied fleet WUE 0.236); site WUE = 0.305 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
epoch_meta_eagle_mountain,Meta Eagle Mountain UT,Meta,2021,58,,0.26,fleet_stated_withdrawal_basis,1.09,fleet,243.2,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 229.9 GWh (229,946 MWh). ratio estimate/actual = 1.06 (stated WUE) / 0.72 (implied fleet WUE 0.382); site WUE = 0.275 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
epoch_meta_eagle_mountain,Meta Eagle Mountain UT,Meta,2022,89,,0.2,fleet_stated_withdrawal_basis,1.08,fleet,480.6,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 504.0 GWh (504,049 MWh). ratio estimate/actual = 0.95 (stated WUE) / 0.61 (implied fleet WUE 0.313); site WUE = 0.191 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
epoch_meta_eagle_mountain,Meta Eagle Mountain UT,Meta,2023,87,,0.18,fleet_stated_withdrawal_basis,1.08,fleet,522.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 787.7 GWh (787,740 MWh). ratio estimate/actual = 0.66 (stated WUE) / 0.50 (implied fleet WUE 0.240); site WUE = 0.119 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
epoch_meta_eagle_mountain,Meta Eagle Mountain UT,Meta,2024,133,,0.19,fleet_stated_withdrawal_basis,1.08,fleet,756.0,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 1,115.6 GWh (1,115,619 MWh). ratio estimate/actual = 0.68 (stated WUE) / 0.54 (implied fleet WUE 0.236); site WUE = 0.129 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_forest_city,Meta Forest City (NC),Meta,2020,68,,0.3,fleet_stated_withdrawal_basis,1.1,fleet,249.3,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 595.0 GWh (595,000 MWh). ratio estimate/actual = 0.42 (stated WUE) / 0.29 (implied fleet WUE 0.427); site WUE = 0.126 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_forest_city,Meta Forest City (NC),Meta,2021,64,,0.26,fleet_stated_withdrawal_basis,1.09,fleet,268.3,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 580.8 GWh (580,842 MWh). ratio estimate/actual = 0.46 (stated WUE) / 0.31 (implied fleet WUE 0.382); site WUE = 0.120 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
meta_forest_city,Meta Forest City (NC),Meta,2022,63,,0.2,fleet_stated_withdrawal_basis,1.08,fleet,340.2,withdrawal/fleet_WUE*PUE (validation: Meta publishes actual electricity),https://sustainability.atmeta.com/wp-content/uploads/2025/10/Meta_2025-Environmental-Data-Index.pdf,2025 Environmental Data Index: 2.1 Electricity Consumption by Facility (MWh); 2.4 PUE; 3.1 Water Withdrawal by Facility (ML) and Annual data center WUE,"Actual electricity 492.8 GWh (492,786 MWh). ratio estimate/actual = 0.69 (stated WUE) / 0.44 (implied fleet WUE 0.313); site WUE = 0.138 L/kWh. Meta defines WUE on withdrawal (L withdrawn per kWh IT); per-facility consumption not published."
